"Response.ID","Time.Started","Date.Submitted","Status","Language","SessionID","User.Agent","Extended.User.Agent","Tags","Invite.Status","anonID","Source","surVer","Invite.Custom.Field.4","surName","URL.Variable..sguid","In.what.capacity.have.you.observed.this.student.as.a.leader.","Other...please.describe.In.what.capacity.have.you.observed.this.student.as.a.leader.","val_1","val_2","val_3","val_4","val_5","val_6","val_7","val_8","val_9","val_10","val_11","val_12","val_13","val_14","val_15","val_16","val_17","val_18","val_19","val_20","val_21","uh_1","uh_2","uh_3","uh_4","uh_5","uh_6","uh_7","uh_8","uh_9","uh_10","uh_11","uh_12","uh_13","uh_14","uh_15","uh_16","uh_17","uh_18","uh_19","uh_20","uh.only","ili_1","ili_2","ili_3","ili_4","ili_5","ili_6","ili_7","ili_8","ili_9","ili_10","ili_11","ili_12","ili_13","ili_14","ili_15","bfi_1","bfi_2R","bfi_3","bfi_4","bfi_5","bfi_6R","bfi_7","bfi_8R","bfi_9R","bfi_10","bfi_11","bfi_12R","bfi_13","bfi_14","bfi_15","bfi_16","bfi_17","bfi_18R","bfi_19","bfi_20","bfi_21R","bfi_22","bfi_23R","bfi_24R","bfi_25","bfi_26","bfi_27R","bfi_28","bfi_29","bfi_30","bfi_31R","bfi_32","bfi_33","bfi_34R","bfi_35R","bfi_36","bfi_37R","bfi_38","bfi_39","bfi_40","bfi_41R","bfi_42","bfi_43R","bfi_44","ffmq_1","ffmq_2","ffmq_3R","ffmq_4R","ffmq_5","ffmq_6","ffmq_7R","ffmq_8R","ffmq_9R","ffmq_10","ffmq_11","ffmq_12","ffmq_13R","ffmq_14R","ffmq_15","authNaha_1","authNaha_2","authNaha_3","authNaha_4","authNaha_5","authNaha_6","authNaha_7","authNaha_8","authNaha_9","authNaha_10","authNaha_11","authNaha_12","authNaha_13","authNaha_14","authNaha_15","authNaha_16","tfl_1","tfl_2","tfl_3","tfl_4","tfl_5","tfl_6","tfl_7","tfl_8","tfl_9","tfl_10","tfl_11","tfl_12","tfl_13R","tfl_14","tfl_15","tfl_16","tfl_17","tfl_18","narc_1","narc_2","narc_3","narc_4","narc_5","narc_6","narc_7","narc_8","narc_9","narc_10","narc_11","narc_12","narc_13","narc_14","Which.section.of.PS.344.are.you.in.","Who.is.your.professor.","In.what.year.do.you.graduate.","What.is.your.current.GPA...This.is.optional.but.would.be.helpful.for.a.future.class.demonstration.of.the.research.process.","LPC.score.","Identity.Prototypicality.score.","Identity.Advancement.Champion.score.","Identity.Entrepreneurship.score...","Identity.Impresarioship.Embedding.score...","Total.Identity.Leadership.Score","Conformity.score","Tradition.Score","Benevolence.Score","Universalism.Score","Self.Direction.Score","Stimulation.Score","Hedonism.Score","Achievement.Score","Power.Score","Security.Score","UH.Score","Extraversion.score","Agreeableness.Score","Conscientiousness.Score","Neuroticism.Score","Openness.Score","Observing.Score..FFMQ.","Describing.Score..FFMQ.","Acting.with.Awareness.Score..FFMQ.","Nonjudging.Score..FFMQ.","Nonreactivity.Score..FFMQ.","Self.awareness..authentic.","Balanced.perception..authentic.","Value.based.behavior..authentic.","Relational.Transparency..authentic.","Total.authentic.leadership","Type.A","Total.Emotional.Intelligence","Vision..TFL.","Inspirational.motivation..TFL.","Intellectual.stimulation..TFL.","Individualized.consideration..TFL.","Personal.recognition..TFL.","Idealized.influence..TFL.","Total.TFL","Self.monitoring.Score","Positive.Leadership.Score","Narcissism.Score"
333,"9/10/16 11:17","9/10/16 19:16","Complete","English","b5a25ba89790f80a3f827a767f1886c4","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Saf","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Complete",416,"Import",2,"MAJ+Jarman","Feedback assessment invitation (to raters)","P6LX2OSlGwKc3M7j9","4","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,8,6,6,6,6,6,8,4,8,6,3,4,6,8,8,4,3,NA,6,6,6,4,6,4,5,4,6,6,6,4,6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,1,2,1,1,2,2,2,1,1,2,6,6,6,4,5,5,5,5,6,6,5,6,6,6,4,6,6,6,6,6,6,6,6,6,5,5,6,6,2,5,5,4,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,5.5,5.25,4,5.266666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA,1.666666667,2,3,3,2,24,20,20,17,81,0,4.807692308,6,5.666666667,5.333333333,5,5.666666667,6,5.611111111,0,78,78
340,"9/10/16 12:07","9/14/16 18:16","Complete","English","c57a75c4fc9c634997a98dc70497574f","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Saf","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Complete",331,"Import",2,"Dr.+Adelman","Feedback assessment invitation (to raters)","P6LVp8FlGwKc3M7j9","1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,8,6,6,6,6,6,6,6,6,1,6,1,3,6,8,6,4,NA,7,6,6,6,6,6,6,6,7,7,7,7,7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,0,0,2,0,3,2,2,3,3,3,1,2,7,7,6,6,4,6,6,6,6,6,6,4,4,6,5,6,6,6,6,6,6,4,5,6,6,6,6,6,1,4,4,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.75,6.5,6.25,6.333333333,6.466666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,3,3.333333333,1.333333333,3,1.333333333,22,19,20,18,79,0,4.730769231,6,5.333333333,5.333333333,5.333333333,5.333333333,5,5.388888889,0,78,78
877,"9/16/16 9:45","9/16/16 10:32","Complete","English","85c5ac4ba103e8d9dea0ec26b6221042","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3 Safari/601.7.8",NA,"Complete",512,"Import",2,"COL+Cotting","Feedback assessment invitation (to raters)","VdeVa4uqoJ4CrY2P9","2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,3,3,3,5,4,2,4,6,4,3,3,4,5,5,2,3,3,5,NA,5,6,6,6,4,3,5,5,3,6,5,5,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,2,2,3,6,2,3,4,2,6,6,5,3,5,6,6,6,6,4,5,5,5,6,5,5,5,1,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5.25,4.75,5.333333333,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,16,24,20,86,0,5.192307692,6,5,5.666666667,5.333333333,4.666666667,5,5.277777778,0,77,77
486,"9/11/16 8:35","9/11/16 8:43","Partial","English","ed3ca29f0ed60ce288750acf61367935","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7",NA,"Partial",512,"Import",2,"COL+Cotting","Feedback assessment invitation (to raters)","Bjo9LrCWXp8SxbqY8","2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,6,4,2,4,3,4,7,5,3,6,5,4,4,6,3,6,4,6,NA,6,5,5,5,4,3,5,5,3,6,5,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,"9/4/16 10:21","9/6/16 10:12","Complete","English","a710a4d6d0276deb8fb71d29a2343f18","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.27","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",NA,"Complete",29,"Import",1,"MAJ+Jarman","Self-assessment invite (to students)","jk7RmdCLPq8FLP15B","","",3,2,4,2,3,2,2,4,4,2,4,4,2,3,3,2,3,4,3,4,4,4,4,5,6,5,4,6,6,5,6,5,6,6,4,6,5,6,8,6,5,NA,6,6,6,5,5,4,5,4,5,6,5,5,5,6,5,5,6,6,4,4,5,6,4,5,6,5,4,6,5,4,4,4,3,3,4,4,5,4,5,4,4,5,4,5,5,5,5,6,5,6,5,5,5,3,4,4,5,3,4,2,2,1,3,2,3,2,2,2,3,3,2,2,1,3,5,6,6,4,6,5,3,4,5,6,5,5,5,5,4,4,5,4,4,3,5,5,5,5,4,5,5,5,3,5,4,5,5,5,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,3,2.6,81,5.25,5.5,5.25,4.666666667,5.2,2,4,4,4,3.5,2.5,3,2,2.5,3,5.4,4.125,4.333333333,4.875,3.625,4.1,2.666666667,2,2.333333333,2,2.666666667,21,19,17,15,72,6,4.653846154,5,4.666666667,4,4.333333333,5,5,4.666666667,32,76,84
252,"9/9/16 22:16","9/9/16 22:52","Partial","English","da4def5202c84a913942ec6330ffb109","Mozilla/5.0 (iPad; CPU OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 ","Mozilla/5.0 (iPad; CPU OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",NA,"Partial",29,"Import",2,"Dr.+Adelman","Feedback assessment invitation (to raters)","yPX41yH9xm1HWMpZl","2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,5,3,4,3,6,3,6,3,6,4,3,3,4,3,7,5,3,NA,6,6,5,5,4,4,5,4,5,6,4,5,5,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,3,2,3,2,2,3,2,2,2,2,3,2,5,6,5,5,3,3,3,3,5,4,6,4,3,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,"9/9/16 23:14","9/9/16 23:19","Partial","English","f8c205347062a4603642028adca77be1","Mozilla/5.0 (Linux; Android 4.4.2; LG-D950 Build/KOT49I.D95020g) AppleWebKit/537.36 (KHTML, like Gec","Mozilla/5.0 (Linux; Android 4.4.2; LG-D950 Build/KOT49I.D95020g) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36",NA,"Partial",213,"Import",2,"COL+Cotting","Feedback assessment invitation (to raters)","MWMV0Ku91o7HvoZ73","4","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,6,6,6,5,6,4,6,8,5,7,5,4,5,6,6,8,4,3,NA,6,5,7,6,7,4,6,5,7,6,6,6,7,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
784,"9/14/16 20:35","9/14/16 20:41","Complete","English","1d7344b687b62fe199c976ff3bf04497","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3 Safari/537.86.7",NA,"Complete",603,"Import",2,"COL+Cotting","Feedback assessment invitation (to raters)","K3lV15H8BVDCoOGwl","Other","Same group in Fourth Class FTX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,8,7,7,6,7,7,7,7,7,7,7,5,7,7,7,7,4,5,NA,5,7,6,6,6,6,6,6,6,7,7,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,4,4,4,6,7,7,6,6,6,6,2,2,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.75,6.5,6.25,6,6.133333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,20,21,16,83,0,4.192307692,6.666666667,5.333333333,4.666666667,4.666666667,4.666666667,5.333333333,5.222222222,0,56,56
638,"9/12/16 10:19","9/12/16 10:38","Complete","English","ae19da7abf547b3134b600a5a8b78d0e","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safa","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Complete",458,"Import",2,"Dr.+Adelman","Feedback assessment invitation (to raters)","MWMV1mS91o7HvoZ73","Other","I as Student's Boy Scout Leader",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,8,7,7,7,7,7,8,7,7,6,7,7,7,8,7,7,7,NA,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,2,2,2,1,0,0,2,3,0,0,0,6,6,4,2,4,4,6,4,6,6,3,6,6,6,6,6,6,7,5,5,6,6,6,6,6,6,6,6,2,6,6,4,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,6.75,7,6.933333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA,2.333333333,2.666666667,3.333333333,3.666666667,0.666666667,24,24,20,19,87,0,5.538461538,6,6.333333333,5.666666667,5,6,6.333333333,5.888888889,0,84,84
399,"9/10/16 19:01","9/10/16 19:18","Complete","English","18a6208ec02c340c5758ee34786dac3b","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.101","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.101 Safari/537.36",NA,"Complete",183,"Import",2,"Dr.+Adelman","Feedback assessment invitation (to raters)","BjoYlKFWXp8SxbqY8","3","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,4,6,5,6,5,7,6,8,5,7,7,3,6,5,6,7,7,4,NA,7,5,5,3,5,4,4,3,6,5,6,3,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,3,1,2,3,2,1,2,1,3,3,1,6,6,5,5,2,6,7,5,6,7,5,6,6,3,6,6,5,5,3,3,6,6,5,5,2,4,6,6,2,5,3,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,4.75,4.75,3,4.733333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA,2.333333333,1.666666667,1.666666667,1.666666667,1.666666667,24,22,21,18,85,0,5.461538462,5.333333333,5,2.666666667,4,6,6,4.833333333,0,81,81
563,"9/11/16 18:17","9/11/16 19:00","Complete","English","e63c94d1aee7ac2d73fabc633cca64e0","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0",NA,"Complete",112,"Import",2,"COL+Cotting","Feedback assessment invitation (to raters)","rPXYYVh6jw7FYkOgJ","4","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,NA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,2,4,3,1,3,2,4,4,3,2,1,3,7,7,6,4,4,4,7,4,7,7,3,7,7,7,7,6,7,6,7,7,6,7,7,7,7,7,7,7,2,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,3.666666667,3.333333333,2,2.333333333,3.666666667,28,25,23,20,96,0,5.576923077,6.666666667,6.666666667,7,7,6.666666667,7,6.833333333,0,94,94
183,"9/9/16 20:41","9/16/16 16:42","Complete","English","22b2a2bf24d96e75d528d1d981cb91c5","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Ver","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",NA,"Complete",578,"Import",2,"MAJ+Jarman","Feedback assessment invitation (to raters)","yPXxnri9xm1HWMpZl","1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,6,6,5,4,1,6,7,6,5,8,8,5,5,5,8,8,8,6,NA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,2,3,2,2,0,0,2,3,2,2,0,3,6,7,5,3,3,6,4,5,7,7,3,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.05,NA,NA,NA,NA,NA,3,2.333333333,3,3.333333333,2.666666667,26,26,19,23,94,0,4.461538462,6.666666667,7,7,7,7,7,6.944444444,0,98,98
20,"9/4/16 11:25","9/6/16 22:02","Complete","English","f101ce05dea87bb3ae1ec1f06785949d","Mozilla/5.0 (X11; CrOS x86_64 8350.68.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116","Mozilla/5.0 (X11; CrOS x86_64 8350.68.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Complete",486,"Import",1,"MAJ+Jarman","Self-assessment invite (to students)","e1ojmgS5qMDSdvB5x","","",4,3,5,3,4,4,3,5,5,2,5,5,1,2,3,4,5,5,4,2,3,5,8,6,7,6,8,7,3,6,8,1,8,5,5,5,6,7,8,7,4,NA,6,7,7,6,6,6,6,6,7,7,7,6,7,7,7,2,2,7,2,6,7,7,1,7,5,5,1,7,2,5,4,5,2,2,6,7,3,1,7,6,6,3,7,1,6,6,7,7,7,5,1,1,7,3,5,2,7,1,5,0,3,1,0,3,2,1,1,0,0,3,3,0,0,4,7,7,7,2,6,1,6,1,7,6,4,7,5,6,6,7,6,7,6,7,7,7,7,7,6,7,6,7,1,7,7,7,7,7,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,3,3.1,45,6.5,6.75,6.75,6,6.533333333,3.5,3.5,5,5,4.5,3.5,2.5,2,4,3,6,2.75,5.777777778,6.875,1.625,5.3,1.666666667,3,3.333333333,4,2.333333333,26,25,27,13,91,8,5.076923077,6.666666667,7,6.333333333,7,6.666666667,7,6.777777778,27,89,97
710,"9/10/16 21:57","9/14/16 12:16","Complete","English","31f6e6b6dee620b347610ff42d8cf615","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Ver","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",NA,"Complete",34,"Import",2,"MAJ+Jarman","Feedback assessment invitation (to raters)","xyXZPdhrZ7ytykG71","4","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6,5,5,7,6,8,6,8,6,8,8,4,8,5,6,8,7,8,NA,7,7,7,6,6,7,7,6,7,7,7,6,7,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,3,4,2,3,1,3,4,2,2,1,3,6,7,6,4,5,1,6,5,6,6,4,7,5,3,6,5,6,5,4,6,5,6,5,6,4,5,6,7,1,6,6,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.75,7,6.5,6,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,NA,NA,NA,NA,NA,3.666666667,2,2,2.666666667,3,25,22,20,11,78,0,5.153846154,6,5.666666667,4.666666667,5.666666667,5.666666667,6.666666667,5.722222222,0,78,78
95,"9/6/16 15:56","9/6/16 21:15","Complete","English","5670573ad7f0a9c7f02965f48a4bada3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/534.57.5 (KHTML, like Gecko) Version/5.1.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/534.57.5 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.4",NA,"Complete",284,"Import",1,"Dr.+Adelman","Self-assessment invite (to students)","Okapl7s5mxpS5bGdK","","",2,3,5,5,2,5,4,5,5,4,5,4,5,4,5,3,4,4,4,2,4,4,6,5,4,4,6,3,7,6,7,2,8,4,4,5,3,2,8,3,8,NA,7,7,7,7,4,6,6,7,7,7,6,3,7,7,6,3,5,7,1,3,7,7,2,7,7,4,1,7,4,6,4,7,2,1,1,7,6,1,7,2,7,4,6,5,6,6,7,7,6,6,5,2,4,2,7,3,5,2,6,2,2,1,3,2,4,2,1,2,2,4,3,1,1,1,3,6,6,3,1,5,7,5,7,7,7,7,7,6,6,6,7,7,6,4,7,7,7,7,4,5,6,7,1,4,6,6,7,7,1,1,1,0,1,1,0,0,0,1,1,0,1,0,4,2,2,3.725,60,6.25,6.75,6.25,5.666666667,6.266666667,3.5,3.5,4,5,3.5,5,4,5,3.5,3,4.95,3.375,5.777777778,6.125,2.125,4.5,3.333333333,2.333333333,3,2,1.666666667,23,25,22,19,89,4,5.923076923,7,6,5.333333333,5,6.666666667,7,6.166666667,39,90,99
