Response ID,Time Started,Date Submitted,Contact ID,SessionID,section,gender,prof,rotc,major,gradYr,formalExp,informalExp,VMItrain_1,VMItrain_2,VMItrain_3,VMItrain_4,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,uh_1,uh_2,uh_3,uh_4,uh_5,uh_6,uh_7,uh_8,uh_9,uh_10,uh_11,uh_12,uh_13,uh_14,uh_15,uh_16,uh_17,uh_18,uh_19,uh_20,uh_21,uh_22,uh_23,uh_24,uh_25,ili_1,ili_2,ili_3,ili_4,ili_5,ili_6,ili_7,ili_8,ili_9,ili_10,ili_11,ili_12,ili_13,ili_14,ili_15,bfi_1,bfi_2R,bfi_3,bfi_4,bfi_5,bfi_6R,bfi_7,bfi_8R,bfi_9R,bfi_10,bfi_11,bfi_12R,bfi_13,bfi_14,bfi_15,bfi_16,bfi_17,bfi_18R,bfi_19,bfi_20,bfi_21R,bfi_22,bfi_23R,bfi_24R,bfi_25,bfi_26,bfi_27R,bfi_28,bfi_29,bfi_30,bfi_31R,bfi_32,bfi_33,bfi_34R,bfi_35R,bfi_36,bfi_37R,bfi_38,bfi_39,bfi_40,bfi_41R,bfi_42,bfi_43R,bfi_44,ffmq_1,ffmq_2,ffmq_3R,ffmq_4R,ffmq_5,ffmq_6,ffmq_7R,ffmq_8R,ffmq_9R,ffmq_10,ffmq_11,ffmq_12,ffmq_13R,ffmq_14R,ffmq_15,uh-vmi_1,uh-vmi_2,uh-vmi_3,uh-vmi_4,uh-vmi_5,uh-vmi_6,uh-vmi_7,uh-vmi_8,uh-vmi_9,auth_1,auth_2,auth_3,auth_4,auth_5,auth_6,auth_7,auth_8,auth_9,auth_10,auth_11,auth_12,auth_13,auth_14,grt_1,grt_2,grt_3,grt_4,hum_1,grt_5,grt_6,grt_7,grt_8,hum_2,chalFreq,leadChal_1,leadChal_2,leadChal_3,leadChal_4,leadChal_5,leadChal_6,leadChal_7,leadChal_8,leadChal_9,leadChal_10,leadChal_11,leadChal_12,leadChal_13,sc-hw_1R,sc-hw_2R,sc-hw_3R,sc-hw_4,sc-hw_5R,sc-hw_6R,sc-hw_7R,sc-hw_8,sc-hw_9R,sc-hw_10R,dis_1R,dis_2R,dis_3,dis_4R,dis_5,dis_6,tfl_1,tfl_2,tfl_3,tfl_4,tfl_5,tfl_6,tfl_7,tfl_8,tfl_9,tfl_10,tfl_11,tfl_12,tfl_13R,tfl_14,tfl_15,tfl_16,tfl_17,tfl_18,brs_1,brs_2,brs_3,brs_4,brs_5,brs_6,narc_1,narc_2,narc_3,narc_4,narc_5,narc_6,narc_7,narc_8,narc_9,narc_10,narc_11,narc_12,narc_13,narc_14,sc-now_1R,sc-now_2R,sc-now_3R,sc-now_4,sc-now_5R,sc-now_6R,sc-now_7R,sc-now_8,sc-now_9R,sc-now_10R,gpa,uh-now,cumTime,currentDate,currentTime
113,9/4/17 22:32,9/10/17 14:54,104836842,914fdb5a80cf12a5df41c367ec6dde59,PS-344-09,1,Barber,NS,IS,2019,3,2,2,3,2,2,4,2,2,4,3,4,2,5,5,3,5,3,4,2,2,2,2,5,5,4,2,6,8,7,5,8,8,7,8,7,8,7,5,8,7,8,4,5,5,2,6,8,8,8,6,5,7,5,5,4,6,6,6,4,7,7,6,4,6,5,6,3,4,7,7,5,5,6,1,7,6,5,1,7,5,7,5,6,5,5,5,5,7,2,7,5,3,5,7,5,5,5,7,5,7,5,5,4,5,4,4,4,4,4,4,1,0,2,2,2,1,3,2,1,2,1,0,3,2,2,8,8,8,8,8,8,5,0,4,6,6,5,5,7,5,4,3,7,6,4,5,6,4,3,3,2,5,5,2,2,4,5,5,1,4,4,4,5,4,5,6,4,6,4,3,4,4,6,4,2,8,4,6,4,5,3,3,5,2,2,2,2,5,4,4,4,5,4,5,4,4,4,4,4,5,2,4,4,4,4,5,7,2,7,2,6,2,0,1,0,0,1,0,1,1,1,1,1,0,1,0,8,8,8,8,0,8,0,2,2,2,3.4,9,490900,9/10/17,2:53 PM
114,9/4/17 14:01,9/6/17 15:26,104219454,2fb3a81e0521bfc39d9565d75077d4b7,PS-344-05,1,Jarman,MS,IS,2018,2,3,2,3,3,4,3,1,4,3,4,2,3,5,4,5,4,4,4,5,4,3,4,5,4,3,5,6,7,7,5,4,7,8,6,6,7,5,4,8,3,4,3,2,2,3,4,3,3,5,5,3,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,4,5,6,5,5,5,4,5,6,6,3,4,6,6,4,4,5,4,5,4,4,6,3,4,4,5,5,5,5,6,5,5,6,7,5,5,5,4,5,5,4,5,7,3,4,2,2,3,2,3,2,3,2,3,3,2,3,2,3,8,7,8,7,8,8,6,5,7,5,6,5,6,5,7,5,6,5,6,6,6,6,6,5,4,4,4,5,2,4,4,5,5,2,6,4,5,5,4,6,6,6,7,7,5,4,4,6,6,2,4,8,6,6,3,2,4,8,5,2,5,3,3,5,6,4,5,4,6,5,4,4,4,4,4,3,5,4,5,4,5,7,3,6,3,5,2,1,1,0,1,1,0,0,1,1,1,0,0,1,0,6,4,0,6,7,6,4,3,4,4,2.5,7,177897,9/6/17,3:26 PM
115,9/4/17 22:54,9/5/17 17:45,104218962,d8317701f1cf62bc5b29d397eb3071e7,PS-344-05,2,Jarman,MS,AM,2019,3,1,3,4,2,4,5,3,4,4,1,5,2,4,5,4,5,4,4,4,5,5,4,5,5,4,4,3,3,5,5,6,6,6,6,4,3,7,4,8,4,7,6,2,6,4,5,7,6,7,3,4,6,6,7,7,6,4,5,7,7,7,7,7,6,6,6,6,4,6,4,6,4,6,2,6,7,7,4,7,7,6,7,5,2,4,6,4,6,4,3,6,6,3,7,6,5,1,6,7,6,6,6,6,6,5,6,4,6,4,5,4,2,1,1,2,2,1,1,2,2,2,2,1,2,2,4,6,6,7,7,6,7,6,7,6,5,5,6,6,6,3,6,6,6,5,6,6,6,4,3,2,4,3,2,1,4,5,4,4,6,6,6,6,7,6,6,7,6,6,6,7,5,3,4,2,4,3,6,4,5,1,3,7,6,8,4,7,4,5,6,6,5,6,6,7,6,6,6,6,5,2,6,6,5,6,6,6,4,5,5,3,5,1,1,0,0,1,0,1,1,0,1,0,0,1,1,3,4,0,4,2,6,4,6,0,0,3.1875,7,67842,9/5/17,5:44 PM
116,9/4/17 23:48,9/6/17 0:44,104219257,d7869d8ce5e5237bb97f84b9f2752890,PS-344-07,1,Barber,ASX,ME,2019,3,4,3,3,3,4,4,3,3,2,3,4,4,3,4,3,4,4,3,4,5,5,4,4,2,5,4,4,6,3,6,5,7,6,6,5,2,5,4,3,5,3,3,3,5,3,4,5,6,7,2,5,4,6,6,4,5,4,6,3,6,7,6,6,6,7,5,3,5,6,1,7,5,6,4,4,5,5,3,6,6,7,5,3,5,5,7,6,7,2,6,7,5,4,7,6,2,6,7,5,6,5,5,3,6,6,7,7,6,6,1,3,2,3,3,3,2,2,3,3,2,3,3,3,2,2,4,6,7,5,5,5,5,5,5,5,6,5,5,6,6,6,6,5,6,5,6,6,5,3,3,3,5,3,4,3,5,4,4,3,6,6,6,6,6,6,5,6,7,5,5,7,6,4,3,1,6,4,5,2,5,1,1,7,5,2,5,3,6,7,5,6,5,6,6,7,6,6,6,6,6,2,5,5,6,6,7,6,4,5,3,5,3,1,0,0,0,0,1,0,1,1,1,1,0,1,0,4,3,1,7,1,1,1,6,0,0,2.8,7,89729,9/6/17,12:43 AM
117,9/5/17 9:54,9/11/17 23:07,104836801,bcc35dae325c9e425564bdd73195ff70,PS-344-05,2,Jarman,ASX,CS,2019,3,4,4,4,4,4,3,2,5,2,3,3,4,5,5,5,3,4,4,5,3,4,5,5,4,2,2,0,2,5,6,8,0,3,4,0,6,1,0,8,1,4,7,3,6,7,4,6,2,8,3,4,6,6,5,5,6,3,4,5,6,7,7,6,6,5,5,6,4,7,4,5,5,7,3,4,5,4,3,7,6,3,4,6,3,5,4,5,5,5,5,6,6,4,7,5,5,5,6,6,4,6,5,2,6,6,3,6,7,2,7,4,4,1,2,3,2,1,2,0,2,2,4,1,0,3,4,8,3,2,8,8,2,8,8,7,7,3,2,7,6,5,7,7,6,5,7,7,6,3,1,2,5,4,2,3,4,4,4,3,6,5,6,6,7,7,4,6,3,2,7,6,6,6,6,3,4,4,7,4,4,5,3,7,3,2,5,4,6,7,6,2,5,6,6,6,6,4,6,6,7,2,4,5,5,3,7,5,5,3,5,2,4,1,1,1,1,0,0,0,0,0,1,0,0,1,0,8,8,7,6,7,8,6,4,2,1,2.878,5,565975,9/11/17,11:07 PM
118,9/5/17 11:26,9/5/17 21:00,104219559,eefe5b8f2cf61988795a25953b40e5f8,PS-344-05,2,Jarman,MSC,IS,2019,3,2,4,4,4,4,3,1,4,4,2,4,3,5,5,4,4,5,3,5,5,3,5,4,5,4,4,6,5,2,5,7,3,4,4,2,6,5,6,7,0,6,7,3,5,8,1,7,3,8,2,5,5,6,6,5,5,6,6,6,6,7,6,6,6,7,6,6,3,5,2,5,4,5,1,5,7,6,3,6,5,7,7,7,2,7,6,3,6,5,3,5,6,5,7,7,6,7,7,5,6,7,6,6,5,7,5,4,5,5,3,4,3,1,3,3,4,1,3,2,4,4,2,3,2,2,6,7,2,2,6,7,2,7,4,6,6,5,5,6,7,7,7,6,6,5,6,6,5,5,2,3,4,3,4,5,3,4,3,4,5,6,5,3,7,7,5,5,7,4,7,7,5,4,3,0,5,1,5,1,5,0,0,8,6,9,6,8,8,5,6,6,6,7,5,7,7,5,6,5,5,3,6,5,6,7,6,7,6,3,3,3,5,0,0,1,1,1,1,1,0,1,1,0,1,1,1,6,7,2,5,2,5,2,5,0,0,3.38,7,34452,9/5/17,9:00 PM
119,9/5/17 14:52,9/5/17 15:25,104836815,4024531ccd6bd72bd5eea273f391324b,PS-344-07,2,Barber,MSX,PS,2019,2,3,3,2,3,2,2,2,2,3,2,2,4,3,5,2,2,5,3,2,3,4,3,4,1,4,2,4,2,3,6,6,5,7,8,3,5,4,3,6,2,5,5,1,6,4,4,7,5,6,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,4,4,4,6,2,5,6,6,4,7,5,5,5,3,1,2,5,4,6,1,3,5,3,3,6,3,5,3,5,6,6,7,6,3,6,2,5,2,5,1,3,4,1,0,2,3,3,3,1,2,3,4,1,1,1,2,4,6,6,4,6,6,3,7,7,6,6,5,5,6,5,5,5,6,6,6,6,6,3,2,4,2,5,5,2,2,5,4,4,3,5,6,5,6,5,5,5,5,6,4,3,7,5,3,3,2,6,4,3,2,5,2,2,9,2,8,2,2,8,6,5,5,5,6,7,6,6,4,5,5,6,2,6,6,5,6,7,5,3,5,3,5,3,1,0,1,1,1,0,0,1,1,1,1,0,1,0,2,1,1,6,1,1,1,6,1,0,3.7,8,2032,9/5/17,3:25 PM
120,9/5/17 20:32,9/11/17 22:59,104836770,887daf40c396ac2f78e9ffa40fc54cf0,PS-344-02,1,Gornick,MS,HI,2019,1,1,0,0,1,2,4,3,2,4,2,3,3,4,4,4,4,4,3,4,4,3,4,4,4,5,4,3,2,2,4,6,0,2,4,1,4,3,4,5,2,6,4,2,4,4,4,6,6,6,4,4,6,6,5,5,6,5,6,5,5,6,6,6,5,6,5,5,3,5,4,6,4,5,5,4,6,4,2,6,2,4,4,6,7,6,6,5,6,6,3,4,3,4,4,5,6,6,6,6,6,3,4,4,6,6,6,2,6,6,6,2,2,3,4,2,3,1,2,3,3,2,1,3,3,1,4,6,4,1,4,6,0,2,3,6,5,4,3,6,6,5,6,5,3,3,5,6,5,4,3,5,4,4,4,3,4,3,4,2,4,6,6,4,6,6,5,5,6,3,2,4,4,6,6,4,6,4,4,6,6,4,4,5,7,3,7,3,5,3,3,5,5,6,6,6,6,6,6,6,5,6,5,5,6,6,4,3,6,4,6,6,5,0,1,1,1,1,1,1,1,0,1,1,0,1,1,2,4,5,2,6,6,6,4,5,8,2.76,1,527250,9/11/17,10:59 PM
121,9/5/17 21:12,9/5/17 21:52,104836800,c2edd99b8bf60a8b21a37df145687ab0,PS-344-05,2,Jarman,MSC,CS,2018,3,4,3,4,4,4,5,2,2,3,3,5,2,5,1,5,5,5,5,4,5,4,5,5,1,2,3,4,3,4,5,8,2,2,4,4,8,3,3,8,4,8,1,1,7,4,4,8,4,8,3,2,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,5,6,3,6,5,5,6,3,7,7,5,7,7,7,7,5,6,6,7,1,5,5,3,2,7,7,5,7,7,2,6,7,6,7,7,7,7,7,7,1,6,6,6,4,2,2,0,1,4,3,4,1,2,1,1,3,1,1,8,8,5,4,8,8,3,8,8,6,6,2,5,5,7,7,7,2,5,5,5,5,5,5,1,5,4,2,3,5,4,5,2,4,6,5,7,5,6,6,6,6,6,6,7,7,5,8,7,6,4,6,8,8,5,7,7,7,7,1,7,2,8,7,7,7,5,7,5,7,7,7,3,5,3,1,6,6,6,7,7,7,2,5,3,1,3,0,1,1,1,1,0,1,1,0,1,1,0,0,1,7,6,7,3,7,8,8,4,7,7,2.4,7,2347,9/5/17,9:51 PM
122,9/5/17 21:23,9/5/17 22:44,104219190,d7ad6f2dd44d444a446eee19e7dd8587,PS-344-07,1,Barber,MS,CS,2019,2,3,4,3,3,4,4,2,5,4,2,4,5,5,5,2,5,5,3,3,3,2,3,5,4,2,3,3,6,8,6,8,8,2,8,8,8,6,6,8,8,8,8,4,6,6,8,8,6,8,8,8,7,7,7,7,7,5,7,6,7,7,7,7,7,7,6,2,2,6,7,7,7,7,6,6,7,3,1,6,5,6,5,7,5,3,6,7,7,5,3,7,1,7,7,6,7,7,7,7,7,5,3,1,6,5,7,3,3,6,3,3,1,1,0,2,4,4,2,4,4,4,0,2,4,4,5,6,4,6,6,5,8,8,6,5,7,6,3,7,7,5,5,3,6,3,5,7,7,4,4,4,4,5,2,4,5,4,5,4,7,7,7,7,7,6,7,6,6,7,7,7,7,8,2,0,8,3,2,4,6,2,4,9,4,9,2,1,4,6,6,7,7,7,7,5,5,7,7,6,7,2,6,6,7,7,7,7,6,6,7,7,2,0,1,1,1,1,0,0,1,1,1,0,1,1,0,2,1,2,8,1,0,0,6,0,0,2.55,9,4860,9/5/17,10:43 PM
123,9/5/17 21:38,9/7/17 20:34,104219683,3cc903334b4b938600d2d51e295215d5,PS-344-06,1,Jarman,MSX,HI,2019,2,3,3,2,3,3,4,2,2,4,3,2,4,4,5,4,4,5,3,4,3,4,3,5,5,5,5,6,6,6,5,7,6,5,7,6,6,6,5,7,6,7,7,4,6,2,6,6,6,7,7,5,6,7,7,7,7,6,7,7,7,7,7,7,7,7,7,4,6,6,4,5,6,6,3,6,6,5,1,7,5,3,5,5,2,5,3,5,4,3,6,7,3,3,6,3,1,5,6,5,6,6,4,2,6,4,1,7,6,5,2,4,1,1,3,3,3,3,2,2,3,4,2,3,2,3,4,2,5,3,1,7,2,4,6,6,6,6,6,6,5,5,4,4,5,5,5,7,6,3,3,4,4,4,5,5,3,4,4,2,6,6,6,5,3,5,5,5,5,6,4,5,6,4,5,3,6,3,4,3,5,2,2,7,5,7,5,2,6,6,6,6,6,6,6,7,6,6,5,5,5,3,5,5,5,5,6,7,2,6,3,4,4,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,4,2,8,1,1,1,4,0,0,2.388,7,168984,9/7/17,8:32 PM
124,9/5/17 22:07,9/6/17 14:50,104836798,3232d00799c3e2d82ec036553fee8312,PS-344-04,2,Jarman,MS,BI,2019,3,4,2,0,4,3,3,3,5,4,3,3,2,5,5,3,3,5,5,4,4,2,4,5,5,2,3,2,2,4,1,1,3,6,6,4,5,4,1,8,3,6,5,2,5,4,6,5,3,7,4,6,6,6,6,6,6,4,6,6,6,6,6,6,6,6,6,3,3,6,5,5,5,5,5,4,5,4,1,6,5,5,5,5,6,4,6,5,6,7,2,5,3,3,6,6,7,6,5,6,5,6,5,5,2,6,7,1,5,7,6,4,2,2,4,2,3,4,3,3,2,3,1,4,4,1,4,6,2,4,6,4,4,2,4,5,5,5,4,6,6,7,6,3,6,5,4,6,6,5,1,5,4,3,5,4,3,4,4,4,5,3,5,5,4,5,3,3,2,1,3,3,2,8,8,8,0,6,8,8,0,8,8,7,4,1,9,3,8,6,6,6,6,6,6,6,6,6,6,6,6,3,6,6,6,6,6,5,4,3,3,5,3,1,0,1,1,1,1,0,0,1,1,1,1,1,0,5,6,8,5,2,5,8,4,2,3,3.02,6,60227,9/6/17,2:50 PM
125,9/6/17 7:21,9/10/17 21:13,104218971,a4585a7c5f1280d65587fd4912fb2a55,PS-344-05,2,Jarman,AS,BI,2019,3,4,2,2,2,2,5,2,5,1,4,4,5,5,4,3,5,5,2,5,3,4,4,5,3,5,5,5,6,4,8,8,7,7,7,6,3,6,8,8,4,8,2,1,8,0,4,8,8,8,3,8,7,7,6,6,6,7,7,6,7,7,6,4,7,7,5,7,2,7,1,6,4,7,1,5,7,7,1,7,7,5,7,7,1,5,7,1,7,1,6,5,7,2,7,5,7,5,7,7,5,5,7,2,7,1,5,1,6,5,7,4,3,2,2,3,1,1,2,1,4,3,3,2,1,4,8,8,7,6,8,8,5,8,8,7,7,5,6,7,6,6,7,7,6,6,7,7,6,2,4,1,5,4,1,1,5,5,4,4,7,6,7,7,7,7,7,5,7,6,6,6,6,5,3,1,8,4,4,3,5,1,1,9,6,2,6,3,8,7,6,6,7,7,7,7,7,5,6,6,7,1,5,5,6,6,7,7,2,6,1,4,3,1,0,1,0,0,0,0,1,0,1,0,0,1,0,5,1,0,8,0,3,1,4,0,0,3.7,9,395492,9/10/17,9:13 PM
126,9/6/17 7:45,9/12/17 10:04,104219339,25bca68b87a775460c6f50b790899bd8,PS-344-06,1,Jarman,ASX,CS,2018,3,1,3,3,4,4,4,2,2,5,3,4,3,5,4,5,4,5,5,5,3,4,4,5,3,4,4,7,6,6,4,6,5,7,6,6,7,6,5,6,7,7,4,5,6,4,7,6,6,8,6,6,7,6,7,6,6,4,7,6,7,7,7,6,6,7,6,7,3,6,1,6,4,6,2,6,7,7,1,6,4,5,6,6,2,5,6,1,7,2,7,5,5,2,5,2,6,1,7,6,5,6,7,2,6,3,6,3,7,5,5,1,3,0,4,3,3,1,2,3,3,2,3,1,3,1,7,7,7,5,7,7,5,7,6,7,6,6,6,4,7,6,6,6,7,6,5,6,5,3,3,4,5,4,4,4,4,4,5,4,6,5,6,6,7,5,6,4,6,6,4,6,6,4,4,0,6,2,5,4,3,4,5,8,3,4,7,4,7,6,7,6,7,7,6,6,6,7,6,7,6,2,6,5,7,7,6,6,2,6,2,5,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,5,4,3,7,5,6,4,2,0,3,2.67,7,526703,9/12/17,10:03 AM
128,9/6/17 8:05,9/6/17 8:48,104836772,9c89ea5b1c848ea04bdbbce3d44e83a0,PS-344-02,1,Gornick,MSC,CS,2019,2,3,3,3,3,3,2,1,4,4,4,2,3,4,3,2,3,4,3,3,2,4,3,4,1,3,2,6,6,7,8,8,8,4,6,6,8,8,6,8,4,8,4,2,6,2,4,8,4,8,6,7,4,6,6,6,6,3,6,4,3,6,6,6,6,6,6,1,5,5,1,4,7,7,1,6,7,4,2,6,6,4,4,5,4,6,4,7,6,4,7,4,4,4,4,1,5,6,7,5,6,7,3,1,4,7,4,6,6,4,1,1,2,1,3,2,2,3,2,1,1,2,1,2,1,2,8,8,3,2,8,8,6,7,7,4,6,4,2,6,6,5,6,5,6,4,4,6,6,4,3,4,5,3,4,4,3,3,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,2,4,4,4,4,4,4,4,7,7,7,7,3,5,4,5,5,5,5,5,5,5,5,5,5,5,3,5,5,4,4,5,5,4,4,4,4,4,0,1,1,1,0,1,0,0,0,0,0,0,0,0,6,4,4,4,4,4,4,4,4,4,2.993,7,2593,9/6/17,8:48 AM
130,9/6/17 18:38,9/6/17 20:41,104836852,a3652acacff46bdf198a1ac9f29fa734,PS-344-10,1,Cotting,MSX,PS,2020,3,2,2,2,3,2,3,2,3,1,1,4,5,4,5,4,4,4,1,4,5,5,2,4,4,4,4,4,6,7,7,8,6,5,7,4,8,7,6,8,4,8,8,5,8,6,5,8,5,8,7,4,6,6,7,7,6,5,6,6,5,6,7,6,6,6,6,1,4,7,5,3,7,6,5,4,6,5,3,7,7,5,5,6,1,6,6,7,7,5,5,5,6,5,7,7,5,6,7,7,7,7,1,5,5,5,5,6,5,2,5,4,1,1,2,2,3,3,3,3,2,3,1,3,3,1,8,8,8,8,6,8,8,6,8,6,6,6,6,6,7,5,6,6,6,7,6,7,6,2,4,3,5,5,2,1,5,5,5,4,6,6,6,6,7,7,6,6,7,6,6,7,6,8,3,8,4,3,7,3,6,0,2,8,2,9,3,1,9,6,6,6,7,6,7,6,6,7,6,6,7,2,5,6,5,6,6,4,6,2,5,2,4,0,1,0,0,0,1,0,0,0,1,0,1,1,0,4,1,1,7,3,4,3,4,0,2,3.3,7,7364,9/6/17,8:40 PM
131,9/6/17 19:42,9/6/17 21:46,104836780,feee9c61a2a97f671e5910f933b37aa8,PS-344-03,1,Gornick,ASC,ECE,2018,3,3,4,4,4,4,4,2,4,2,4,3,4,3,3,4,4,5,5,4,4,3,4,5,2,4,5,6,4,5,3,6,7,4,6,5,4,6,1,4,5,7,6,3,4,3,7,6,6,5,4,3,7,6,6,5,6,7,7,6,6,7,4,6,6,7,6,6,4,5,2,6,3,4,4,6,6,7,4,6,5,5,6,6,1,5,7,6,7,2,6,5,5,4,5,5,4,2,5,5,6,3,6,5,7,3,5,7,6,6,1,4,3,1,2,3,3,1,2,3,3,2,3,3,3,2,6,8,8,7,8,8,7,3,4,6,5,3,4,4,5,6,7,6,6,5,6,5,5,4,3,5,4,3,3,3,5,4,3,4,7,6,6,6,7,6,6,5,5,6,6,5,6,4,3,2,3,4,5,5,3,4,4,6,7,5,7,3,8,5,4,6,4,6,6,7,6,4,4,6,5,3,3,2,5,6,5,6,2,6,3,4,2,1,0,1,1,1,0,1,1,1,1,1,1,1,0,8,8,5,7,4,6,4,2,4,4,3,5,7475,9/6/17,9:46 PM
132,9/6/17 20:15,9/6/17 20:28,104836862,6a2e51ba3db2ac1769cd110c1da50512,PS-344-11,1,Cotting,MSC,EC,2020,3,3,2,3,3,3,4,3,4,5,4,3,5,4,3,4,3,4,5,3,4,3,5,4,5,3,4,4,5,3,5,5,4,3,3,8,6,4,7,4,2,2,5,4,6,5,3,4,3,4,5,4,2,4,5,3,6,4,5,3,4,7,5,6,4,3,5,5,4,3,6,5,6,7,5,4,3,6,5,4,6,5,3,3,6,5,4,5,6,5,6,4,5,4,5,6,5,6,4,3,5,4,6,5,6,5,3,4,5,4,6,1,2,1,2,4,3,2,1,1,2,1,3,3,2,3,3,2,4,3,6,5,4,3,5,3,5,4,6,5,4,6,5,4,6,5,4,6,5,2,4,3,2,3,3,5,4,2,3,0,3,4,5,4,5,3,4,2,4,3,3,5,4,1,2,3,2,5,4,3,5,4,7,3,4,5,6,5,6,4,3,5,4,6,5,5,4,4,4,6,5,5,4,3,4,3,4,3,3,5,4,6,5,1,0,1,0,1,0,1,1,0,1,0,1,0,1,3,2,4,3,4,3,4,5,4,5,2.89,5,781,9/6/17,8:28 PM
133,9/6/17 20:18,9/10/17 23:05,104836804,02e13e9050b1cfa046ccd7c8ee7b3895,PS-344-06,1,Jarman,ASX,BI,2019,2,3,3,2,4,4,3,3,3,2,3,2,4,3,4,3,4,3,3,2,3,3,2,4,3,4,3,5,3,3,2,7,4,3,5,4,8,4,3,8,3,8,5,4,5,3,2,8,3,7,4,4,7,7,6,6,6,6,7,5,5,6,6,6,7,4,4,4,3,5,2,3,6,6,3,6,7,6,2,6,6,6,7,7,4,6,5,6,7,6,5,6,4,5,5,6,7,6,7,6,6,3,5,2,5,6,5,2,6,6,5,3,1,2,1,2,2,3,2,3,2,3,1,3,2,2,6,4,1,2,5,5,3,4,6,5,5,4,5,4,3,4,1,5,6,4,3,4,4,4,2,4,3,4,3,4,5,4,5,4,6,6,6,5,7,3,5,4,5,6,7,6,6,3,5,3,5,3,6,5,4,4,4,8,7,5,7,2,9,6,6,5,4,5,6,6,6,4,5,6,6,2,6,5,5,6,6,6,2,4,5,5,3,1,1,1,1,1,0,1,1,0,1,1,1,1,0,6,5,3,7,1,3,2,5,1,0,2.545,7,355606,9/10/17,11:04 PM
134,9/7/17 8:01,9/7/17 16:26,104836786,c9f853f7ee539a447515b54f2ffb56c5,PS-344-03,1,Gornick,ASX,AM,2020,2,2,3,3,4,3,3,2,5,3,5,5,3,5,5,4,4,5,3,5,5,4,4,5,3,3,3,3,7,6,7,3,5,6,7,6,5,4,2,4,5,3,1,1,1,1,6,1,6,3,4,4,7,7,7,6,7,6,7,7,7,7,6,7,7,7,7,3,4,7,6,5,6,5,6,5,6,2,3,7,7,6,3,7,2,5,5,6,5,2,5,4,6,2,6,3,6,6,6,7,6,6,2,5,6,3,6,6,5,3,2,4,2,1,1,2,3,2,3,3,2,3,2,2,1,1,4,4,7,2,3,4,2,8,4,6,7,2,4,6,6,5,5,6,6,3,5,6,6,3,3,2,5,3,2,2,4,3,3,4,5,6,5,5,5,4,5,6,6,6,7,7,7,4,3,0,7,2,2,4,3,4,0,9,2,8,2,2,8,6,6,5,4,6,6,6,5,5,4,6,6,2,5,4,6,6,6,7,2,6,2,5,2,0,1,1,0,1,0,0,0,1,1,1,0,1,0,4,6,0,4,3,3,4,4,1,7,3.28,9,30272,9/7/17,4:26 PM
135,9/7/17 8:38,9/7/17 9:02,104836773,648d768ccd2c12fae5001cbf8c7b5a71,PS-344-02,1,Gornick,ASX,ECE,2019,3,2,3,3,3,3,3,2,4,4,3,3,3,3,3,4,4,4,4,4,4,3,4,5,2,3,4,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,5,4,6,3,6,6,5,7,3,7,6,6,6,6,6,4,7,5,4,6,5,6,5,5,6,5,5,4,1,3,3,6,4,6,6,6,3,6,4,4,6,5,2,6,4,3,6,4,6,5,5,3,5,2,4,4,6,5,6,6,6,5,5,5,5,4,5,6,4,3,3,2,3,2,3,3,3,2,3,3,2,3,3,3,4,5,6,6,3,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,3,4,4,4,4,3,3,5,5,6,6,4,5,5,3,5,5,3,5,5,4,4,1,6,3,3,3,4,1,1,7,4,5,4,2,6,5,5,5,5,5,5,5,6,6,4,6,6,3,5,5,5,5,5,6,2,6,2,6,2,0,0,0,1,1,1,0,1,1,1,1,1,1,1,2,1,1,7,0,1,1,7,1,1,3.24,9,1463,9/7/17,9:02 AM
137,9/7/17 21:21,9/7/17 22:26,104836760,e8e5b98ff4a74104ecb51fb014bfbff3,PS-344-01,1,Gornick,ASX,AM,2018,2,3,3,3,3,3,3,3,3,4,3,3,3,3,4,4,2,2,5,4,4,3,5,4,2,3,4,5,5,3,5,6,5,7,6,5,6,6,4,6,2,6,6,3,4,5,4,6,6,7,5,4,7,5,5,5,6,6,5,4,5,7,6,5,6,6,6,5,6,6,3,6,5,3,5,5,7,5,3,7,5,6,4,3,2,3,6,3,5,2,6,6,6,3,5,3,4,2,5,6,6,6,3,5,7,3,5,4,4,3,5,1,2,1,2,2,3,1,2,2,3,1,2,2,2,1,7,5,6,3,6,6,2,8,7,6,6,5,6,6,4,5,6,4,5,3,4,6,6,3,4,2,5,3,3,2,5,4,3,4,6,6,6,6,5,6,6,6,5,6,4,7,6,3,4,3,4,5,5,4,5,3,3,7,3,4,4,2,7,6,6,6,5,6,6,6,5,7,4,6,5,2,6,6,5,7,6,5,2,2,2,5,2,1,0,1,1,1,0,1,0,1,1,1,1,1,1,2,5,2,5,2,5,2,3,1,1,3.5,6,3927,9/7/17,10:24 PM
